"Nombre_PA";"Page";"IDNum";"IDKey";"numero_esclave";"code_ppv";"code_id";"centre";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers";"rmqintersite";"site_lie";"intersite";"adresse_ip";"num_secours"
0;"CV";1149;"126_PDD_CV_SOFREL";126;"12637";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Les Cloviaux";2009;"CV";"";"Autonome (Pile)";"RTC";"04 73 89 33 16";"Sofrel";"Telbox";"4.10";"05:51";"PDD";;;;;;;
0;"CX";1257;"112_CCANL_CX_SOFREL";112;"12051";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Réservoir";"Chaux Evaux les Bains";2011;"CX";;"Autonome (Pile)";"GSM";"06 84 77 22 97";"Sofrel";"LS42";"2.10";"06:26";"CCANL";;;;;;;
0;"D0";939;"4_LHL_D0_WIT";0;"12096";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIAEMVG";"Pompage réservoir";"Bourg Cellieu";2003;"D0";"";"EDF";"RTC";"04 77 73 41 47";"WIT";"Clip 15000";"88a";"06:05";"Grand Croix";;;;;;;
0;"D0";1077;"1_CCANL_D0_SOFREL";1;"56781";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"La Feuillie";2007;"D0";;"Autonome (Pile)";"GSM";"06 08 47 10 60";"Sofrel";"Cellbox SMS";"2.10";"07:00";"CCANL";;;;;;;
0;"D01";1405;;234;"58882";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Nomazy";2012;"D01";"";"EDF";"GSM";"06 19 16 92 32";"Sofrel";"S530";"3.23";"03:12";"Moulins";"";"";;;;;
0;"D02";1419;;121;"58884";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Les Sauldres";2012;"D02";"";"EDF";"GSM";"06 19 16 82 97";"Sofrel";"S530";"3.23";"03:12";"Moulins";"";"";;;;;
0;"D03";1389;;122;"58886";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Chemin de Halage";2012;"D03";"";"EDF";"GSM";"06 19 16 88 23";"Sofrel";"S530";"3.23";"03:12";"Moulins";"";"";;;;;
0;"D04";1382;;123;"58887";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Camping";2012;"D04";"";"EDF";"GSM";"06 19 16 77 74";"Sofrel";"S530";"3.23";"03:12";"Moulins";"";"";;;;;
0;"D05";1409;;208;"58881";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Pont Chinard";2012;"D05";"D06";"EDF";"GSM";"06 20 02 80 59";"Sofrel";"S530";"3.40";"03:14";"Moulins";"";"";;;;;
0;"D07";1411;;124;"58888";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Regemortes";2012;"D07";"";"EDF";"GSM";"06 19 16 88 26";"Sofrel";"S530";"3.23";"03:14";"Moulins";"";"";;;;;
0;"D08";1397;;153;"58889";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Hector Rolland";2012;"D08";"";"EDF";"GSM";"06 20 02 92 83";"Sofrel";"S530";"3.23";"03:14";"Moulins";"";"";;;;;
0;"D09";1386;;154;"58883";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Champins";2012;"D09";"";"EDF";"GSM";"06 20 02 94 26";"Sofrel";"S530";"3.23";"03:14";"Moulins";"";"";;;;;
0;"D1";821;"105_PDD_D1_SOFREL";105;"63577";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation EP";"PDD";;"Syndicat de Beaumont / Ceyrat";"Pompage réservoir";"Fonfreyde SIAEP";2010;"D1";"D2";"EDF";"RTC";"04 73 87 38 59";"Sofrel";"S550";"3.50";"06:29";"PDD Eau Potable";"";"";;;;;
0;"D10";1421;;155;"58885";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Sirocco";2012;"D10";"";"EDF";"GSM";"06 19 16 98 83";"Sofrel";"S530";"3.23";"03:16";"Moulins";"";"";;;;;
0;"D11";1375;;156;"74403";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Aqualudique";2012;"D11";"";"EDF";"GSM";"06 20 02 87 91";"Sofrel";"S530";"3.23";"03:16";"Moulins";"";"";;;;;
0;"D12";1486;;236;"74402";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Simone Léveillé";2012;"D12";"";"EDF";"GSM";"06 85 24 51 47";"Sofrel";"S550";"3.23";"03:36";"Moulins";"";"";;;;;
0;"D13";1556;;73;"0";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Gens du Voyage";2013;"D13";"";"EDF";"GSM";"06 71 83 28 22";"Sofrel";"S530";"3.51";"06:02";"Moulins";"";"";;;;;
0;"D2";1066;"0_LHL_D2_WIT";0;"12100";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Cellieu Chagnon";"Pompage réservoir";"Surpresseur les Echéries";2006;"D2";"";"EDF";"RTC";"04 77 20 69 80";"WIT";"1500";"V92a";"05:10";"Grand Croix";"";"";;;;;
0;"D3";1205;"85_PDD_D3_SOFREL";85;"12676";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation EP";"PDD";;"Syndicat de Beaumont / Ceyrat";"Réservoir";"Montagna";2010;"D3";"";"-----------";"RTC";"04 73 61 52 44";"Sofrel";"S50";"5.11";"06:46";"PDD Eau Potable";"";"";;;;;
0;"D4";822;"106_PDD_D4_SOFREL";106;"12682";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Fonfreyde SIVOM";2000;"D4";"D5";"EDF";"RTC";"04 73 87 03 95";"Sofrel";"S50";"3.21";"05:03";"PDD Eau Potable";"";"";;;;;
0;"D4";1548;;1;"79837";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"Comptage Dol";2013;"D4";;"Autonome (Pile)";"GSM";"06 08 62 99 89";"Sofrel";"Cellbox SMS";"1.10";"06:48";;;;;;;;
0;"D5";1101;"26_CCANL_D5_SOFREL";26;"79841";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de St Eloy les Mines";"Relevé de compteur";"Compteur Sautereau";2007;"D5";;"Autonome (Pile)";"GSM";"06 71 49 37 48";"Sofrel";"Cellbox SMS";"2.10";"05:20";"St Eloy";;;;;;;
0;"D6";1102;"27_CCANL_D6_SOFREL";27;"79840";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de St Eloy les Mines";"Relevé de compteur";"Compteur C.E.S.";2007;"D6";;"Autonome (Pile)";"GSM";"06 71 08 54 64";"Sofrel";"Cellbox SMS";"2.10";"05:25";"St Eloy";;;;;;;
0;"D6";1563;;133;"12429";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Couze Amont";"Poste de relevage";"PR Ronzière";2014;"D6";"";"EDF";"GSM";"06 43 14 68 99";"Sofrel";"S530";"3.20";"04:03";"PDD Assainissement";"";"";;;;;
0;"D7";1162;"6_CCANL_D7_SOFREL";6;"12064";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"La Prade";2009;"D7";;"Autonome (Pile)";"GSM";"06 70 98 39 47";"Sofrel";"LS42";"1.10";"06:05";"Creuse Sud";;;;;;;
0;"D7";1562;;131;"12555";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Couze Amont";"Poste de relevage";"PR Parent";2014;"D7";"";"EDF";"GSM";"06 43 14 71 21";"Sofrel";"S530";"3.20";"04:12";"PDD Assainissement";"";"";;;;;
0;"D8";820;"104_PDD_D8_SOFREL";104;"12627";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"Commune de Royat";"Pompage réservoir";"Royat";2006;"D8";"D9/DD";"EDF";"RTC";"04 73 35 75 73";"Sofrel";"S550";"2.40";"05:31";"PDD Eau Potable";;;;;;;
0;"D8";1105;"18_CCANL_D8_SOFREL";18;"12027";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Uzerche";"Relevé de compteur";"Compteur Mazeyrat";2008;"D8";"";"EDF";"GSM";"06 31 05 45 28";"Sofrel";"Cellbox SMS";"2.10";"05:40";"Corrèze";"";"";;;;;
0;"D9";1103;"17_CCANL_D7_SOFREL";17;"79842";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Uzerche";"Relevé de compteur";"Compteur Prison Uzerche";2007;"D9";"";"Autonome (Pile)";"GSM";"06 73 19 14 01";"Sofrel";"Cellbox SMS";"2.10";"05:30";"Corrèze";"";"";;;;;
0;"DA";1214;"33_CCANL_DA_SOFREL";33;"56759";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"Laiterie Auzances";2010;"DA";;"Autonome (Pile)";"GSM";"07 86 09 13 51";"Sofrel";"LS42";"2.10";"06:09";"CCANL";;;;;;;
0;"DB";1237;"39_CCANL_DB_SOFREL";39;"12082";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"Le Montant";2010;"DB";;"Autonome (Pile)";"GSM";"06 89 45 76 17";"Sofrel";"LS42";"2.10";"06:09";"CCANL";;;;;;;
0;"DD";1234;"111_CCANL_DD_SOFREL";111;"80824";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Allier";;"Commune de St Eloy les Mines";"Déversoir d'orage";"DVO Le Cimetière";2010;"DD";;"Autonome (Pile)";"GSM";"06 79 26 23 54";"Sofrel";"LS42";"1.20";"06:13";"CCANL";;;;;;;
0;"DE";836;"122_PDD_DE_SOFREL";122;"12545";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Ybois";2001;"DE";"DG";"EDF";"RTC";"04 73 89 65 33";"Sofrel";"S50";"4.24";"05:20";"PDD Eau Potable";;;;;;;
0;"DE";1333;;76;"74107";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"Courcelles";2012;"DE";"";"Autonome (Pile)";"GSM";"06 33 08 99 41";"Sofrel";"LS42";"2.20";"06:16";"Creuse Nord";"";"";;;;;
0;"DF";835;"121_PDD_DF_SOFREL";121;"12275";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"La Suchére";2001;"DF";"";"EDF";"RTC";"04 73 71 99 30";"Sofrel";"S50";"4.24";"05:21";"PDD Eau Potable";"";"";;;;;
0;"DF";1453;;1;"75096";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Relevé de compteur";"Compteur Commandant Goetschy";2012;"DF";"";"Autonome (Pile)";"GSM";"06 70 53 14 13";"Sofrel";"LS42";"2.20";"06:02";"";"";"";;;;;
0;"DG";1448;;1;"75097";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Relevé de compteur";"Compteur Commentry 1";2012;"DG";"";"Autonome (Pile)";"GSM";"06 70 53 87 92";"Sofrel";"LS42";"1.20";"06:02";"";"";"";;;;;
0;"DH";1449;;1;"75098";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Relevé de compteur";"Compteur Commentry 2";2012;"DH";"";"Autonome (Pile)";"GSM";"06 70 53 39 64";"Sofrel";"LS42";"1.20";"06:03";"";"";"";;;;;
0;"DI";1450;;1;"75099";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Relevé de compteur";"Compteur des Ferrieres";2012;"DI";"";"Autonome (Pile)";"GSM";"06 70 52 32 57";"Sofrel";"LS42";"1.20";"06:04";"";"";"";;;;;
0;"DJ";1451;;1;"75100";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Relevé de compteur";"Compteur des Villattes";2012;"DJ";"";"Autonome (Pile)";"GSM";"07 86 81 70 27";"Sofrel";"LS42";"1.20";"06:05";"";"";"";;;;;
0;"DK";1452;;1;"75095";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Relevé de compteur";"Compteur Paul Constant";2012;"DK";"";"Autonome (Pile)";"GSM";"06 70 53 89 47";"Sofrel";"LS42";"1.20";"06:06";"";"";"";;;;;
0;"DL";1517;;1;"12042";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Réservoir";"Vernude";2013;"DL";"";"Autonome (Pile)";"GSM";"06 33 08 99 41";"Sofrel";"LS42";"2.20";"06:16";"Creuse Nord";"";"";;;;;
0;"DM";1538;;1;"78034";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"Fg Monneix Evaux";2013;"DM";;"Autonome (Pile)";"GSM";"06 07 57 59 18";"Sofrel";"LS42";"2.10";"05:08";"Creuse Nord";;;;;;;
0;"DO";1536;;1;"12027";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Uzerche";"Relevé de compteur";"Mazeyrat";2013;"DO";;"Autonome (Pile)";"GSM";"06 78 38 25 52";"Sofrel";"LS10";"3.20";"05:40";;;;;;;;
0;"DW";1553;;1;"78035";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"Compteur La Chassagne";2013;"DW";"";"Autonome (Pile)";"GSM";"06 30 98 14 93";"Sofrel";"LS42";"1.20";"05:32";"";"";"";;;;;
0;"DZ";1279;;92;"74106";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Relevé de compteur";"Le Bezut";2011;"DZ";"";"Autonome (Pile)";"GSM";"06 82 00 47 48";"Sofrel";"LS42";"1.20";"06:00";"Creuse Sud";"";"";;;;;
0;"E0";940;"5_LHL_E0_WIT";62;"12166";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIAEMVG";"Pompage réservoir";"Les Peupliers Génilac";2011;"E0";"";"EDF";"RTC";"04 77 83 77 37";"Sofrel";"S550";"3.40";"06:07";"Grand Croix";;;;;;;
0;"E01";1404;;157;"58914";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Neuglise";2012;"E01";"";"EDF";"GSM";"06 20 02 80 07";"Sofrel";"S530";"3.23";"03:02";"Moulins";"";"";;;;;
0;"E1";818;"102_PDD_E1_SOFREL";102;"12836";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Les Sagnes";2005;"E1";"E2/E7";"EDF";"RTC";"04 73 69 18 52";"Sofrel";"S50";"5.46";"05:08";"PDD Eau Potable";;;;;;;
0;"E1";1284;;170;"66330";"";"Loire Auvergne";"LHL";"LHL";"Prestation AS";"Grand Croix";;"SITA";"Autre";"SITA Borde Matin";2011;"E1";"E4/E5/E6/E7/E8/E9/E10";"EDF";"RTC";"04 77 89 05 39";"Sofrel";"S550";"3.50";"07:10";"";;;;;;;
0;"E2";1285;;171;"66330";"";"Loire Auvergne";"LHL";"LHL";"Prestation AS";"Grand Croix";;"SITA";"Autre";"SITA Borde Matin (barrage)";2011;"E2";"";"EDF";"GSM";"06 72 67 30 34";"Sofrel";"S550";"3.50";"07:12";"";;;;;;;
0;"E3";819;"103_PDD_E3_SOFREL";103;"12838";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage";"Bord";2010;"E3";"";"EDF";"RTC";"04 73 69 22 24";"Sofrel";"S550";"3.4";"06:08";"PDD Eau Potable";;;;;;;
0;"E3";1286;;172;"66330";"";"Loire Auvergne";"LHL";"LHL";"Prestation AS";"Grand Croix";;"SITA";"Autre";"SITA Borde Matin (poste de contrôle)";2011;"E3";"";"EDF";"GSM";"06 72 67 22 62";"Sofrel";"S550";"3.50";"07:14";"";;;;;;;
0;"E3";1429;;243;"11955";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Allier";;"Commune de Varennes";"Poste de relevage";"PR la Colas";2012;"E3";"";"EDF";"GSM";"06 32 82 29 25";"Sofrel";"S530";"3.61";"05:05";"Varennes";"";"";;;;;
0;"E4";1219;"129_PDD_E4_SOFREL";129;"12837";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Vic le comte";2010;"E4";;"EDF";"RTC";"04 73 78 84 69";"Sofrel";"S50";"5.47";"05:34";"PDD Eau Potable";;;;;;;
0;"E4";1489;;239;"11956";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Allier";;"Commune de Varennes";"Poste de relevage";"PR Gare de Varennes";2012;"E4";"";"EDF";"GSM";"06 81 16 83 74";"Sofrel";"S530";"3.61";"04:00";"Varennes";"";"";;;;;
0;"E5";808;"36_PDD_E5_SOFREL";36;"66546";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Relevé de compteur";"Bethel";2016;"E5";"";"EDF";"RTC";"04 73 71 08 99";"Sofrel";"S530";"3.22";"05:24";"PDD Eau Potable";;;;;;;
0;"E51";1435;;158;"58935";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Neuilly";2012;"E51";"E52";"EDF";"GSM";"06 19 16 80 30";"Sofrel";"S530";"3.23";"03:02";"Moulins";"";"";;;;;
0;"E6";1569;;132;"12430";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Coudes";"Poste de relevage";"PR ZI Perrache";2014;"E6";"";"EDF";"GSM";"07 89 85 83 95";"Sofrel";"S530";"4.30";"04:20";"PDD Assainissement";"";"";;;;;
0;"E8";824;"109_PDD_E8_SOFREL";109;"12835";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Langlade";2002;"E8";"";"EDF";"RTC";"04 73 69 15 88";"Sofrel";"S50";"4.32";"05:09";"PDD Eau Potable";;;;;;;
0;"E9";1565;;135;"72605";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Saint Beauzire";"Poste de relevage";"PR Hameaux";2014;"E9";"";"EDF";"GSM";"06 43 14 71 12";"Sofrel";"S530";"4.30";"04:07";"PDD Assainissement";"";"";;;;;
0;"EE";783;"5_PDD_EE_SOFREL";45;"12503";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Martres";2008;"EE";"EA";"EDF";"RTC";"04 73 39 85 63";"Sofrel";"S550";"3.10";"05:02";"PDD Eau Potable";;;;;;;
0;"F0";941;"6_LHL_F0_WIT";63;"62588";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIAEMVG";"Pompage réservoir";"Lachal Génilac";2011;"F0";"";"EDF";"RTC";"04 77 83 77 41";"Sofrel";"S550";"3.40";"06:08";"Grand Croix";;;;;;;
0;"F01";1416;;41;"74863";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Route du Stade";2012;"F01";"";"EDF";"GSM";"06 19 16 95 48";"Sofrel";"S530";"3.23";"03:00";"Moulins";"";"";;;;;
0;"F02";1392;;42;"58919";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Grand Chemin";2012;"F02";"";"EDF";"GSM";"06 19 16 85 09";"Sofrel";"S530";"3.23";"03:00";"Moulins";"";"";;;;;
0;"F03";1384;;43;"58920";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Centre routier";2012;"F03";"";"EDF";"GSM";"06 12 62 91 03";"Sofrel";"S530";"3.23";"03:00";"Moulins";"";"";;;;;
0;"F51";1438;;40;"58938";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Toulon";2012;"F51";"";"EDF";"GSM";"06 19 16 97 16";"Sofrel";"S530";"3.23";"03:00";"Moulins";"";"";;;;;
0;"F6";1119;"153_PDD_F6_SOFREL";153;"72068";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIREG";"Relevé de compteur";"Recherche de Fuite Issoire 1";2009;"F6";"";"-----------";"GSM";"06 86 07 39 01";"Sofrel";"LS42";"1.10";"05:20";"PDD";;;;;;;
0;"F7";1120;"154_PDD_F7_SOFREL";154;"72068";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIREG";"Relevé de compteur";"Recherche de Fuite Issoire 2";2009;"F7";"";"-----------";"GSM";"06 86 07 39 10";"Sofrel";"LS42";"1.10";"05:22";"PDD";;;;;;;
0;"F8";1121;"155_PDD_F8_SOFREL";155;"72068";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIREG";"Relevé de compteur";"Recherche de Fuite Issoire 3";2009;"F8";"";"-----------";"GSM";"06 72 75 89 71";"Sofrel";"LS42";"1.10";"05:24";"PDD";;;;;;;
0;"F9";1202;"200_PDD_F9_SOFREL";200;"12521";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Relevé de compteur";"Montaigut le Blanc Réservoir";2010;"F9";"";"Autonome (Pile)";"GSM";"06 43 04 50 97";"Sofrel";"LS42";"1.20";"06:12";"PDD";;;;;;;
0;"FA";1485;;1;"12638";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Saint Babel";2012;"FA";"";"Autonome (Pile)";"GSM";"06 78 05 18 59";"Sofrel";"LS42";"3.10";"06:12";"PDD Eau Potable";"";"";;;;;
0;"FB";1454;;1;"12302";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir la Cassière";2012;"FB";"";"Autonome (Pile)";"GSM";"06 43 40 64 31";"Sofrel";"LS42";"3.10";"05:00";"PDD Eau Potable";"";"";;;;;
0;"FC";1455;;1;"12295";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Regard Répartition La Garandie";2012;"FC";"";"Autonome (Pile)";"GSM";"06 43 39 89 78";"Sofrel";"LS42";"3.10";"05:01";"PDD Eau Potable";"";"";;;;;
0;"FD";1456;;1;"12436";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Cournols";2012;"FD";"";"Autonome (Pile)";"GSM";"06 43 39 76 18";"Sofrel";"LS42";"3.10";"05:02";"PDD Eau Potable";"";"";;;;;
0;"FE";1009;"105_CCANL_FE_SOFREL";105;"12087";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Réservoir";"Les Vedrennes";2005;"FE";;"Solaire";"RTC";"05 55 67 34 21";"Sofrel";"S50";"5.46";"05:53";"Creuse Sud";;;;;;;
0;"FE";1457;;1;"12298";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Chabanne";2012;"FE";"";"Autonome (Pile)";"GSM";"06 43 39 60 81";"Sofrel";"LS42";"3.10";"05:03";"PDD Eau Potable";"";"";;;;;
0;"FF";1010;"242_CCANL_FF_SOFREL";242;"12063";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Réservoir";"Moutier Rozeille";2005;"FF";;"EDF";"RTC";"05 55 67 76 30";"Sofrel";"S50";"5.46";"05:54";"Creuse Sud";;;;;;;
0;"FF";1458;;1;"12301";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Fohet";2012;"FF";"";"Autonome (Pile)";"GSM";"06 43 39 45 73";"Sofrel";"LS42";"3.10";"05:04";"PDD Eau Potable";"";"";;;;;
0;"FG";1459;;1;"12377";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Jussat";2012;"FG";"";"Autonome (Pile)";"GSM";"06 43 39 07 43";"Sofrel";"LS42";"3.10";"05:05";"PDD Eau Potable";"";"";;;;;
0;"FH";1460;;1;"12601";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Gergovie";2012;"FH";"";"Autonome (Pile)";"GSM";"06 43 37 96 50";"Sofrel";"LS42";"3.10";"05:06";"PDD Eau Potable";"";"";;;;;
0;"FI";1461;;1;"12378";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Varennes";2012;"FI";"";"Autonome (Pile)";"GSM";"06 43 37 27 43";"Sofrel";"LS42";"3.10";"05:07";"PDD Eau Potable";"";"";;;;;
0;"FJ";1462;;1;"12622";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Saulzet le Chaud";2012;"FJ";"";"Autonome (Pile)";"GSM";"06 43 35 93 08";"Sofrel";"LS42";"3.10";"05:08";"PDD Eau Potable";"";"";;;;;
0;"FL";1464;;1;"12425";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Réservoir Corent";2012;"FL";"";"Autonome (Pile)";"GSM";"07 86 94 76 21";"Sofrel";"LS42";"3.10";"05:10";"PDD Eau Potable";"";"";;;;;
0;"FM";1465;;43;"12464";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIREG";"Poste de relevage";"Camping du Mas";2012;"FM";"";"EDF";"GSM";"06 43 20 25 82";"Sofrel";"S530";"4.11";"05:00";"PDD Assainissement";"";"";;;;;
0;"FN";1466;;46;"12458";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIREG";"Poste de relevage";"ADAPEI";2012;"FN";"";"EDF";"GSM";"06 43 23 92 59";"Sofrel";"S530";"4.11";"05:02";"PDD Assainissement";"";"";;;;;
